penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
1964,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Sunday - OBPE and BPE,175,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:49+00:00
1961,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:49+00:00
1961,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:50+00:00
1975,21701,Casual junior shiftworkers—shiftwork and penalty rates,,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,137.5,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:38+00:00
1975,21701,Casual junior shiftworkers—shiftwork and penalty rates,,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,137.5,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:37+00:00
1962,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:53+00:00
1976,21701,Casual junior shiftworkers—shiftwork and penalty rates,,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,155,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:42+00:00
1962,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:54+00:00
1976,21701,Casual junior shiftworkers—shiftwork and penalty rates,,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,155,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:42+00:00
6086,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,,Monday to Friday after 6.00 pm,150,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:38:02+00:00
6086,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,,Monday to Friday after 6.00 pm,150,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:38:01+00:00
1956,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,,Monday to Friday after 6.00 pm,125,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:38:00+00:00
1956,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,,Monday to Friday after 6.00 pm,125,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:59+00:00
1967,21699,All full-time and part-time junior employees—overtime rates,,Monday to Saturday – after 3 hours,200,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:53+00:00
1967,21699,All full-time and part-time junior employees—overtime rates,,Monday to Saturday – after 3 hours,200,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:53+00:00
1966,21699,All full-time and part-time junior employees—overtime rates,,Monday to Saturday – first 3 hours,150,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:38:00+00:00
1966,21699,All full-time and part-time junior employees—overtime rates,,Monday to Saturday – first 3 hours,150,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:48+00:00
1955,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,,Ordinary hours,100,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:56+00:00
1970,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,,Ordinary hours,125,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:55+00:00
1955,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,,Ordinary hours,100,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:56+00:00
1970,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,,Ordinary hours,125,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:55+00:00
1974,21701,Casual junior shiftworkers—shiftwork and penalty rates,,Other than baking production employees (OBPE): Monday to Friday - Starting at or after 6.00 pm and before 5.00 am,155,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:30+00:00
1960,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,,Other than baking production employees (OBPE): Monday to Friday - Starting at or after 6.00 pm and before 5.00 am,130,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:38:02+00:00
1960,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,,Other than baking production employees (OBPE): Monday to Friday - Starting at or after 6.00 pm and before 5.00 am,130,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:38:00+00:00
1974,21701,Casual junior shiftworkers—shiftwork and penalty rates,,Other than baking production employees (OBPE): Monday to Friday - Starting at or after 6.00 pm and before 5.00 am,155,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:31+00:00
1959,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,,Public holiday,225,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:39+00:00
1973,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,,Public holiday,250,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:55+00:00
1969,21699,All full-time and part-time junior employees—overtime rates,,Public holiday,250,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:38:08+00:00
1959,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,,Public holiday,225,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:40+00:00
1959,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,,Public holiday,225,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:40+00:00
1969,21699,All full-time and part-time junior employees—overtime rates,,Public holiday,250,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:38:07+00:00
1971,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,,Saturday,150,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:38:04+00:00
1957,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,,Saturday,125,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:51+00:00
1971,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,,Saturday,150,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:38:04+00:00
1957,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,,Saturday,125,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:52+00:00
1958,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,,Sunday,150,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:56+00:00
1972,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,,Sunday,175,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:50+00:00
1958,21697,Full-time and part-time junior employees other than shiftworkers—ordinary and penalty rates,,Sunday,150,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:56+00:00
1972,21700,Casual junior employees other than shiftworkers—ordinary and penalty rates,,Sunday,175,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:50+00:00
1968,21699,All full-time and part-time junior employees—overtime rates,,Sunday – all day,200,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:59+00:00
1968,21699,All full-time and part-time junior employees—overtime rates,,Sunday – all day,200,JN,,false,,2023-07-01,2024-06-30,8,2023,2025-05-06T05:37:59+00:00
5412,22634,Adult apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,AA,47.14,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:18+00:00
5410,22634,Adult apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,AA,31.43,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:17+00:00
5411,22634,Adult apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,AA,36.66,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:18+00:00
5408,22634,Adult apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,AA,23.57,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:17+00:00
5409,22634,Adult apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,AA,27.24,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:17+00:00
5403,22633,Adult apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,AA,26.19,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:16+00:00
5414,22636,Adult apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Monday to Saturday – after 3 hours,200,AA,41.9,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:19+00:00
5413,22636,Adult apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Monday to Saturday – first 3 hours,150,AA,31.43,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:18+00:00
5402,22633,Adult apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Ordinary hours,100,AA,20.95,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:15+00:00
5407,22634,Adult apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,1,Other than baking production employees (OBPE): Monday to Friday - Starting at or after 6.00 pm and before 5.00 am,130,AA,27.24,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:17+00:00
5416,22636,Adult apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Public holiday,250,AA,52.38,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:07+00:00
5406,22633,Adult apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Public holiday,225,AA,47.14,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:16+00:00
5404,22633,Adult apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Saturday,125,AA,26.19,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:16+00:00
5405,22633,Adult apprentice who began apprenticeship on 1 January 2014 or later—ordinary and penalty rates,1,Sunday,150,AA,31.43,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:16+00:00
5415,22636,Adult apprentice who began apprenticeship on 1 January 2014 or later—overtime rates,1,Sunday – all day,200,AA,41.9,false,BR100043,2023-07-01,2024-06-30,5,2023,2025-05-06T05:37:19+00:00
1940,21693,Full-time and part-time adult shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - All hours within shift,225,AD,55.64,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:03+00:00
1954,21696,Casual adult shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Public holiday - all hours within shift,250,AD,61.83,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:14+00:00
1938,21693,Full-time and part-time adult shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,150,AD,37.1,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:00+00:00
1952,21696,Casual adult shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Saturday - OBPE and BPE,175,AD,43.28,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:13+00:00
1953,21696,Casual adult shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,200,AD,49.46,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:13+00:00
1939,21693,Full-time and part-time adult shiftworkers—shiftwork and penalty rates,1,All shiftworkers: Sunday - OBPE and BPE,175,AD,43.28,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:02+00:00
1950,21696,Casual adult shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,137.5,AD,34,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:12+00:00
1936,21693,Full-time and part-time adult shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting at or after 2.00 am and before 6.00 am,112.5,AD,27.82,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:39:58+00:00
1951,21696,Casual adult shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,155,AD,38.33,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:12+00:00
1937,21693,Full-time and part-time adult shiftworkers—shiftwork and penalty rates,1,Baking production employees (BPE) Early morning shifts: Monday to Friday - Starting before 2.00 am,130,AD,32.15,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:39:59+00:00
5417,21695,Casual adult employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,150,AD,37.1,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:37:07+00:00
1931,21692,Full-time and part-time adult employees other than shiftworkers—ordinary and penalty rates,1,Monday to Friday after 6.00 pm,125,AD,30.91,false,BR89790,2023-07-01,2024-06-30,9,2023,2025-05-06T05:37:08+00:00
1942,21694,All full-time and part-time adult employees—overtime rates,1,Monday to Saturday – after 3 hours,200,AD,49.46,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:04+00:00
1941,21694,All full-time and part-time adult employees—overtime rates,1,Monday to Saturday – first 3 hours,150,AD,37.1,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:04+00:00
1930,21692,Full-time and part-time adult employees other than shiftworkers—ordinary and penalty rates,1,Ordinary hours,100,AD,24.73,false,BR89790,2023-07-01,2024-06-30,9,2023,2025-05-06T05:37:07+00:00
1945,21695,Casual adult employees other than shiftworkers—ordinary and penalty rates,1,Ordinary hours,125,AD,30.91,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:08+00:00
1949,21696,Casual adult shiftworkers—shiftwork and penalty rates,1,Other than baking production employees (OBPE): Monday to Friday - Starting at or after 6.00 pm and before 5.00 am,155,AD,38.33,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:11+00:00
1935,21693,Full-time and part-time adult shiftworkers—shiftwork and penalty rates,1,Other than baking production employees (OBPE): Monday to Friday - Starting at or after 6.00 pm and before 5.00 am,130,AD,32.15,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:39:57+00:00
1948,21695,Casual adult employees other than shiftworkers—ordinary and penalty rates,1,Public holiday,250,AD,61.83,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:10+00:00
1944,21694,All full-time and part-time adult employees—overtime rates,1,Public holiday,250,AD,61.83,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:07+00:00
1934,21692,Full-time and part-time adult employees other than shiftworkers—ordinary and penalty rates,1,Public holiday,225,AD,55.64,false,BR89790,2023-07-01,2024-06-30,9,2023,2025-05-06T05:37:09+00:00
1932,21692,Full-time and part-time adult employees other than shiftworkers—ordinary and penalty rates,1,Saturday,125,AD,30.91,false,BR89790,2023-07-01,2024-06-30,9,2023,2025-05-06T05:37:08+00:00
1946,21695,Casual adult employees other than shiftworkers—ordinary and penalty rates,1,Saturday,150,AD,37.1,false,BR89790,2023-07-01,2024-06-30,4,2023,2025-05-06T05:40:09+00:00
